oldcode,povrate60,year,sum2count,pop5_9,sum5964,sumpop,rate_5964
42025,38.78812,59,0,1139,0,6834,0
42026,36.61882,60,0,814,0,4884,0
42027,25.84367,59,0,421,0,2526,0
42028,44.5456,61,0,631,0,3786,0
42029,38.58633,63,0,848,0,5088,0
42030,52.58098,63,0,526,0,3156,0
42031,22.35587,61,0,307,0,1842,0
42032,15.52687,64,0,1579,0,9474,0
42033,45.42561,59,0,1114,0,6684,0
42034,40.24059,62,0,325,0,1950,0
42035,26.41509,62,0,222,0,1332,0
42036,46.44214,64,0,465,0,2790,0
42037,39.14223,62,0,273,0,1638,0
42038,34.52944,59,0,1102,0,6612,0
42039,28.06481,59,0,1253,0,7518,0
42040,16.38087,64,0,1998,0,11988,0
42041,36.03112,63,0,1334,0,8004,0
42042,36.37513,64,0,553,0,3318,0
42043,40.24871,62,0,990,0,5940,0
42044,44.27711,63,0,654,0,3924,0
42045,38.27269,62,0,765,0,4590,0
42046,25.09133,62,0,1278,1,7668,13.04121
42047,54.24048,63,0,338,0,2028,0
42048,45.86537,62,0,601,0,3606,0
42049,16.81625,60,0,10255,2,61530,3.250447
42050,34.93377,60,1,950,2,5700,35.08772
42051,16.27631,64,0,6928,0,41568,0
42052,29.65173,62,0,700,1,4200,23.80952
42053,28.65294,59,0,562,0,3372,0
42054,45.92846,60,0,1516,0,9096,0
42055,32.52747,59,0,543,0,3258,0
42056,63.48295,64,0,812,1,4872,20.52545
42057,41.35318,60,1,1226,4,7356,54.37738
42058,15.71898,63,0,543,2,3258,61.38736
42059,33.90015,59,0,338,0,2028,0
42060,65.24775,61,0,660,0,3960,0
42061,28.8921,62,0,1058,0,6348,0
42062,40.07841,59,0,1215,0,7290,0
42063,28.2623,63,0,1176,0,7056,0
42064,24.82322,60,0,989,1,5934,16.85204
42065,,,,143,0,858,0
42066,28.70727,64,0,1657,0,9942,0
42067,39.09196,61,0,324,0,1944,0
42068,,61,0,,0,0,0
43001,27.52151,63,0,7067,2,42402,4.716759
43002,38.51538,62,1,2246,1,13476,7.420599
43003,41.33631,60,0,956,1,5736,17.43375
43004,67.68576,64,0,830,0,4980,0
43005,32.39724,63,0,6136,0,36816,0
43006,37.22639,61,0,3974,0,23844,0
43007,59.19841,64,0,3022,0,18132,0
43008,45.57476,59,0,804,1,4824,20.72968
43009,49.84981,64,0,2112,0,12672,0
43010,40.77651,60,0,4176,4,25056,15.96424
43011,38.19155,62,0,952,2,5712,35.014
43012,52.48677,63,0,873,1,5238,19.09126
43013,66.51531,61,0,1970,1,11820,8.460237
43014,66.34628,60,0,771,0,4626,0
43015,58.2419,59,1,2558,2,15348,13.03101
43016,34.89622,60,0,3141,1,18846,5.306166
43017,57.20937,61,0,1518,1,9108,10.97936
43018,63.97596,60,0,2162,0,12972,0
43019,25.90689,61,1,40589,19,243534,7.801785
43020,53.66667,64,0,797,1,4782,20.91175
43021,54.1556,63,0,998,1,5988,16.70007
43022,42.76716,61,1,1811,3,10866,27.60906
43023,51.76942,64,0,3004,1,18024,5.548158
43024,76.99583,60,0,3530,1,21180,4.721436
43025,72.85149,61,0,1591,1,9546,10.47559
43026,42.27222,62,1,2866,1,17196,5.815306
43027,48.75274,63,1,4445,3,26670,11.24859
43028,50.81149,63,0,2092,1,12552,7.966858
43029,55.49191,60,0,1302,0,7812,0
43030,43.76041,62,0,4165,0,24990,0
43031,65.60993,60,0,1328,2,7968,25.1004
43032,35.25081,61,0,3231,3,19386,15.47509
43033,28.28711,61,1,25318,2,151908,1.316586
43034,71.90343,61,0,806,1,4836,20.67825
43035,67.29057,60,1,2232,2,13392,14.93429
43036,59.36619,63,0,1863,1,11178,8.946144
43037,48.59126,62,1,3060,1,18360,5.446623
43038,68.49954,63,0,3156,3,18936,15.84284
43039,55.30023,62,0,1575,0,9450,0
43040,43.1029,64,0,1989,1,11934,8.37942
43041,48.39138,61,0,1195,1,7170,13.947
43042,59.5088,63,0,479,0,2874,0
43043,44.3273,62,0,1246,0,7476,0
43044,68.68798,61,0,883,2,5298,37.7501
43045,40.41982,60,0,1932,0,11592,0
43046,62.7288,59,0,1088,0,6528,0
43047,29.42822,61,1,24771,11,148626,7.401128
43048,66.77116,59,0,1103,0,6618,0
43049,67.58604,60,1,2391,3,14346,20.91175
43050,42.67381,64,0,2921,1,17526,5.705809
43051,55.05042,63,0,689,0,4134,0
43052,45.91065,60,0,2335,1,14010,7.137759
43053,35.98536,60,0,2401,0,14406,0
43054,44.0963,64,0,3333,0,19998,0
43055,58.58936,60,0,1718,1,10308,9.701203
43056,56.2254,63,0,1164,0,6984,0
43057,45.02066,62,0,6434,0,38604,0
43058,48.48571,62,0,2455,1,14730,6.788866
43059,42.57016,60,0,1689,0,10134,0
43060,37.48969,63,1,4346,2,26076,7.669888
43061,65.37944,63,0,606,0,3636,0
43062,55.42995,60,0,2455,3,14730,20.3666
43063,36.42443,59,0,5559,1,33354,2.998141
43064,43.17376,64,0,302,0,1812,0
43065,65.86443,59,1,1546,1,9276,10.78051
43066,42.25566,59,0,2485,0,14910,0
43067,64.09357,61,0,1474,0,8844,0
43068,58.10474,59,0,452,0,2712,0
43069,61.96959,63,0,485,0,2910,0
43070,41.80651,62,0,1271,0,7626,0
43071,49.79172,60,0,2642,0,15852,0
43072,52.02466,60,0,1657,1,9942,10.05834
43073,35.73552,60,0,4537,1,27222,3.673499
43074,42.91534,60,0,2836,0,17016,0
43075,36.50462,63,1,5378,2,32268,6.198091
43076,69.40298,63,0,1856,1,11136,8.979885
43077,51.7669,63,0,692,0,4152,0
43078,49.97688,59,0,2570,1,15420,6.485085
43079,32.97726,62,1,71736,24,430416,5.576001
43080,47.09892,63,0,1072,1,6432,15.54726
43081,56.13577,60,0,784,0,4704,0
43082,29.29195,62,1,12260,4,73560,5.437738
43083,40.93612,61,0,3814,1,22884,4.369865
43084,58.50139,59,2,3608,7,21648,32.33555
43085,49.51456,60,0,508,1,3048,32.8084
43086,37.68923,59,1,1508,1,9048,11.05217
43087,55.35672,59,0,874,0,5244,0
43088,63.65524,59,0,390,1,2340,42.73504
43089,46.60542,59,0,2373,2,14238,14.04692
43090,35.66943,61,0,6096,2,36576,5.468067
43091,57.91176,59,1,1303,1,7818,12.791
43092,45.52518,64,2,1898,3,11388,26.34352
43093,54.60361,59,0,1546,0,9276,0
43094,40.88143,63,0,2715,1,16290,6.138735
43095,39.08576,60,0,2674,1,16044,6.23286
44001,46.32908,62,0,2765,1,16590,6.027728
44002,11.11443,62,0,1795,0,10770,0
44003,34.96428,59,0,4084,0,24504,0
44004,35.88135,60,0,806,0,4836,0
44005,19.96127,60,0,623,0,3738,0
44006,16.51139,60,0,185,0,1110,0
44007,54.42751,61,0,2252,1,13512,7.400829
44008,46.79524,62,0,1256,0,7536,0
44009,32.47343,64,0,1044,0,6264,0
44010,39.76022,59,0,324,0,1944,0
44011,55.64332,63,0,1682,1,10092,9.908838
44012,28.77415,63,0,521,0,3126,0
44013,46.44845,62,0,2879,1,17274,5.789047
44014,33.70319,64,0,9133,4,54798,7.299537
44015,34.76189,60,5,80543,28,483258,5.794006
44016,38.20781,62,0,346,0,2076,0
44017,27.3,62,0,119,0,714,0
44018,41.38157,64,0,826,0,4956,0
44019,38.84724,62,0,6252,2,37512,5.331627
44020,22.80053,64,0,9395,0,56370,0
44021,39.55526,60,0,4460,2,26760,7.473842
44022,44.9589,61,0,659,1,3954,25.29084
44023,36.55381,59,0,391,0,2346,0
44024,53.07256,63,0,1074,0,6444,0
44025,36.58385,60,0,1915,2,11490,17.40644
44026,53.36193,62,0,1103,0,6618,0
44027,33.54146,63,0,892,1,5352,18.6846
44028,54.19057,59,0,1823,1,10938,9.142439
44029,34.17323,63,0,2328,1,13968,7.159221
44030,32.77533,64,0,667,0,4002,0
44031,59.03671,63,6,21218,16,127308,12.56795
44032,48.05595,60,0,852,0,5112,0
44033,18.31882,62,0,975,0,5850,0
44034,45.5691,63,1,2448,2,14688,13.61656
44035,33.27475,62,0,1250,1,7500,13.33333
44036,31.61889,60,0,1212,0,7272,0
44037,49.75322,62,0,2900,2,17400,11.49425
44038,33.51191,63,0,780,0,4680,0
44039,24.02442,63,0,772,0,4632,0
44040,31.19396,60,0,803,0,4818,0
44041,20.86743,60,0,376,0,2256,0
44042,39.9642,63,0,1006,1,6036,16.56726
44043,33.58814,63,0,3799,1,22794,4.387119
44044,38.66084,63,1,588,1,3528,28.34467
44045,41.85006,59,0,2151,1,12906,7.748334
44046,32.12006,62,0,2149,0,12894,0
44047,42.02106,63,0,806,2,4836,41.35649
44048,39.93541,62,0,322,0,1932,0
44049,29.80209,62,0,2283,0,13698,0
44050,37.29586,59,0,1913,0,11478,0
44051,47.86002,64,0,412,0,2472,0
44052,10.81081,62,0,586,0,3516,0
44053,26.20658,59,0,525,0,3150,0
44054,39.15229,61,0,1243,1,7458,13.40842
44055,40.77977,61,0,354,0,2124,0
44056,25.78451,64,0,673,1,4038,24.76473
44057,18.8031,64,3,104069,40,624414,6.406006
44058,34.99051,64,0,2264,1,13584,7.361602
44059,35.53725,62,0,1678,2,10068,19.86492
44060,52.94426,64,0,447,0,2682,0
44061,26.14062,61,0,3849,1,23094,4.330129
44062,51.28574,60,0,2154,1,12924,7.737543
44063,42.24138,61,0,433,0,2598,0
44064,68.40784,62,0,1423,1,8538,11.71235
44065,34.3018,60,0,381,1,2286,43.74453
44066,56.33984,61,0,1545,0,9270,0
44067,39.02365,59,0,1517,0,9102,0
44068,17.68721,63,0,11950,4,71700,5.578801
44069,36.8984,61,0,244,0,1464,0
44070,39.34773,62,0,4288,1,25728,3.886816
44071,29.50497,59,2,39806,17,238836,7.117855
44072,35.75788,59,0,1129,0,6774,0
44073,57.41173,62,0,2186,2,13116,15.24855
44074,47.92797,63,0,1818,1,10908,9.167583
44075,52.5,59,0,1744,1,10464,9.556575
44076,34.23742,61,0,776,0,4656,0
44077,30.61258,60,0,1478,0,8868,0
44078,40.71021,64,0,276,1,1656,60.38647
44079,44.78047,63,0,5082,1,30492,3.279549
44080,46.13113,64,0,434,0,2604,0
44081,56.79661,62,0,1252,0,7512,0
44082,62.3348,60,0,1283,1,7698,12.99039
44083,22.97747,63,0,1470,0,8820,0
44084,26.04835,62,1,16342,4,98052,4.079468
44085,25.58751,59,0,779,0,4674,0
44086,34.20161,64,0,944,0,5664,0
44087,16.73747,62,0,121,0,726,0
44088,51.86875,61,0,583,1,3498,28.58776
44089,55.03259,64,1,1889,2,11334,17.64602
44090,14.44078,59,1,3519,1,21114,4.736194
44091,30.45842,59,0,6683,0,40098,0
44092,30.62477,62,0,7507,4,45042,8.8806
44093,62.30111,61,0,1342,2,8052,24.83855
44094,42.60527,61,1,3175,2,19050,10.49869
44095,32.61238,64,1,4495,2,26970,7.415647
44096,40.10132,62,1,698,1,4188,23.87775
44097,45.62988,61,0,620,0,3720,0
44098,12.80073,63,0,750,0,4500,0
44099,38.78851,63,0,779,0,4674,0
44100,34.86737,63,0,2843,1,17058,5.862352
44101,21.44833,61,11,145522,54,873132,6.184632
44102,46.07926,64,1,4947,3,29682,10.10714
44103,13.08074,62,0,227,0,1362,0
44104,37.04437,59,0,1169,0,7014,0
44105,50.20304,61,1,2018,1,12108,8.259003
44106,20.90113,59,0,310,0,1860,0
44107,47.1584,62,1,2130,1,12780,7.824726
44108,65.04737,64,0,25766,22,154596,14.23064
44109,48.64692,60,0,1966,0,11796,0
44110,31.46187,63,0,2868,1,17208,5.811251
44111,34.03028,62,0,467,0,2802,0
44112,43.28962,60,0,1583,1,9498,10.52853
44113,65.02739,63,0,1714,0,10284,0
44114,19.9289,62,1,4505,1,27030,3.699593
44115,37.59,61,0,418,1,2508,39.87241
44116,36.13014,63,0,3466,0,20796,0
44117,12.00908,61,0,4137,0,24822,0
44118,23.53896,64,0,124,0,744,0
44119,24.88907,61,0,680,0,4080,0
44120,39.21821,60,0,1722,1,10332,9.678668
44121,45.00158,63,0,2438,0,14628,0
44122,41.55284,62,0,181,0,1086,0
44123,22.48425,61,1,27740,13,166440,7.810622
44124,72.41093,64,0,571,0,3426,0
44125,50.68398,62,0,4598,1,27588,3.624764
44126,25.09365,63,0,3218,3,19308,15.5376
44127,31.23202,62,0,1850,0,11100,0
44128,55.21794,64,0,1817,3,10902,27.51789
44129,44.17569,64,0,2689,0,16134,0
44130,34.90864,59,0,594,0,3564,0
44131,77.38246,62,0,116,0,696,0
44132,29.73309,61,0,179,0,1074,0
44133,31.42148,61,0,1328,1,7968,12.5502
44134,35.59119,61,0,374,0,2244,0
44135,38.97181,59,0,67,0,402,0
44136,51.75476,60,0,283,0,1698,0
44137,43.71518,62,0,3470,5,20820,24.01537
44138,40.40852,60,0,751,0,4506,0
44139,46.00185,63,1,3097,3,18582,16.14466
44140,36.3123,63,0,2638,2,15828,12.63584
44141,40.63229,62,0,953,1,5718,17.48863
44142,64.89895,60,0,688,0,4128,0
44143,53.52906,64,0,1943,0,11658,0
44144,53.44205,59,0,915,0,5490,0
44145,66.41579,60,0,1013,0,6078,0
44146,43.95302,63,0,3711,0,22266,0
44147,55.06815,60,0,1649,0,9894,0
44148,22.51108,63,0,315,0,1890,0
44149,49.96718,63,0,939,0,5634,0
44150,36.06038,63,0,431,0,2586,0
44151,22.32143,63,0,29,0,174,0
44152,25.10565,63,2,18129,9,108774,8.274036
44153,38.17041,59,0,1362,0,8172,0
44154,39.51495,60,0,816,0,4896,0
44155,30.87914,61,1,15276,6,91656,6.546216
44156,45.20548,61,0,117,0,702,0
44157,55.44765,62,0,592,0,3552,0
44158,58.85474,62,0,880,0,5280,0
44159,25.69275,61,0,607,1,3642,27.45744
44160,41.02041,62,0,318,0,1908,0
44161,41.10354,61,0,3139,1,18834,5.309546
44162,68.55425,62,1,2027,3,12162,24.667
44163,49.08435,62,0,2405,1,14430,6.930007
44164,43.9658,62,0,253,1,1518,65.87615
44165,15.92846,61,0,9106,4,54636,7.32118
44166,49.06969,64,0,2328,4,13968,28.63688
44167,41.81299,63,0,308,0,1848,0
44168,36.55989,59,0,1238,0,7428,0
44169,36.01958,59,0,1201,0,7206,0
44170,43.77424,62,0,3006,1,18036,5.544466
44171,10.14195,63,0,2010,0,12060,0
44172,36.87391,63,1,1523,3,9138,32.82994
44173,35.76973,61,0,283,1,1698,58.89281
44174,48.34283,63,0,2691,1,16146,6.193484
44175,45.77119,62,1,3174,2,19044,10.502
44176,58.68016,63,0,1191,0,7146,0
44177,25.16898,60,2,2010,2,12060,16.58375
44178,36.73696,64,2,29039,10,174234,5.739408
44179,11.38455,64,0,1139,0,6834,0
44180,20.86285,64,0,188,0,1128,0
44181,23.71304,60,0,7546,3,45276,6.626027
44182,32.8717,62,0,1990,2,11940,16.75042
44183,44.86565,61,0,1814,1,10884,9.187799
44184,28.93973,63,0,2127,0,12762,0
44185,25.35267,63,0,1132,0,6792,0
44186,29.55596,63,0,1537,0,9222,0
44187,55.85077,63,0,1492,1,8952,11.17069
44188,18.05331,64,3,12351,10,74106,13.49418
44189,52.88383,62,0,601,0,3606,0
44190,53.03127,63,0,233,0,1398,0
44191,8.414063,64,0,4118,2,24708,8.094544
44192,18.70757,61,0,520,0,3120,0
44193,57.10117,63,0,190,0,1140,0
44194,57.46837,61,0,1391,3,8346,35.94536
44195,38.12636,61,0,2307,2,13842,14.44878
44196,41.3426,64,1,1359,1,8154,12.26392
44197,18.66197,61,0,101,0,606,0
44198,59.42214,59,0,1782,0,10692,0
44199,41.57676,63,0,568,0,3408,0
44200,37.00165,60,0,1541,0,9246,0
44201,42.0497,64,1,3623,3,21738,13.80072
44202,57.11794,59,0,767,0,4602,0
44203,65.57289,62,0,850,0,5100,0
44204,65.79697,61,0,710,0,4260,0
44205,52.36835,64,1,6292,1,37752,2.648866
44206,42.58212,64,0,558,0,3348,0
44207,30.67199,61,0,316,1,1896,52.74261
44208,21.14851,60,0,2467,1,14802,6.755844
44209,24.41775,64,0,316,1,1896,52.74261
44210,54.4879,62,0,2008,0,12048,0
44211,13.69706,60,0,296,0,1776,0
44212,32.62888,61,1,9214,4,55284,7.235366
44213,45.80897,64,0,189,0,1134,0
44214,80.71004,59,0,2289,1,13734,7.2812
44215,25.05256,63,0,764,0,4584,0
44216,23.83178,64,0,121,0,726,0
44217,28.92071,63,0,284,0,1704,0
44218,33.01047,63,0,391,0,2346,0
44219,27.31783,59,0,1254,1,7524,13.2908
44220,19.88344,59,5,60034,26,360204,7.218132
44221,20.43288,63,1,10473,3,62838,4.774181
44222,42.70872,63,0,314,0,1884,0
44223,28.63639,62,0,2036,1,12216,8.185986
44224,22.18638,59,0,231,0,1386,0
44225,37.14758,61,0,1572,0,9432,0
44226,30.13602,63,0,6789,2,40734,4.909903
44227,29.30917,62,0,21052,7,126312,5.541833
44228,55.34774,63,0,635,0,3810,0
44229,54.62051,64,1,1142,2,6852,29.18856
44230,41.77653,61,0,2124,1,12744,7.84683
44231,21.6425,62,0,762,0,4572,0
44232,46.72184,59,0,1900,0,11400,0
44233,44.18505,63,0,3004,2,18024,11.09632
44234,40.89387,63,0,1676,0,10056,0
44235,35.92762,62,0,5955,1,35730,2.798769
44236,53.43881,64,0,1464,0,8784,0
44237,49.35139,60,0,1119,0,6714,0
44238,20.44869,62,0,1856,0,11136,0
44239,51.8071,62,0,1750,0,10500,0
44240,60.02448,61,0,8356,7,50136,13.96202
44241,45.16455,61,0,4630,2,27780,7.199424
44242,26.80755,63,0,704,0,4224,0
44243,20.79062,61,1,12702,7,76212,9.184905
44244,31.7923,61,0,1646,0,9876,0
44245,63.82624,59,3,2978,3,17868,16.78979
44246,45.56001,59,0,3552,1,21312,4.692192
44247,53.17091,60,0,1500,1,9000,11.11111
44248,14.27662,62,0,1821,0,10926,0
44249,29.69477,60,0,1557,2,9342,21.40869
44250,40.28643,63,0,1426,1,8556,11.6877
44251,15.82936,63,0,991,0,5946,0
44252,23.24138,64,0,1742,1,10452,9.567547
44253,75.67899,64,0,562,0,3372,0
44254,75.8392,61,0,1784,0,10704,0
45001,16.91028,61,0,562,0,3372,0
45002,11.10762,61,1,3392,2,20352,9.827044
45003,20.5874,64,0,3970,1,23820,4.198153
45004,18.74643,61,0,2521,1,15126,6.611133
45005,14.05361,61,0,145,0,870,0
45006,9.398367,61,0,9807,1,58842,1.699466
45007,28.19004,61,0,1032,0,6192,0
45008,32.06416,63,0,707,0,4242,0
45009,31.29792,60,0,459,0,2754,0
45010,9.772549,61,0,756,1,4536,22.04585
45011,18.72091,63,0,1449,2,8694,23.00437
45012,36.79185,63,0,553,0,3318,0
45013,19.7894,64,0,347,0,2082,0
45014,36.49277,64,0,1112,0,6672,0
45015,11.61867,61,0,361,0,2166,0
45016,37.14103,62,0,176,0,1056,0
45017,33.18052,61,0,222,0,1332,0
45018,13.0156,62,2,47510,8,285060,2.806427
45019,34.22294,63,0,1345,2,8070,24.78315
45020,35.07348,64,0,1210,0,7260,0
45021,23.88838,59,0,1327,0,7962,0
45022,19.94604,61,0,690,1,4140,24.15459
45023,15.4812,62,0,2301,3,13806,21.72968
45024,23.86573,63,0,1619,0,9714,0
45025,16.67482,64,0,13446,7,80676,8.676682
45026,22.28505,63,0,694,0,4164,0
45027,29.14634,59,0,1398,1,8388,11.92179
45028,35.71819,62,0,235,0,1410,0
45029,11.82035,61,0,14150,1,84900,1.177856
46001,30.64315,63,0,2152,0,12912,0
46002,19.68469,60,0,2504,0,15024,0
46003,27.04745,60,0,2434,0,14604,0
46004,20.18015,63,0,8283,3,49698,6.03646
46005,23.93454,63,0,662,0,3972,0
46006,30.62358,64,0,3350,1,20100,4.975124
46007,36.82421,59,0,290,1,1740,57.47126
46008,32.8176,61,0,1030,0,6180,0
46009,28.51904,64,0,1666,1,9996,10.004
46010,30.1842,64,0,2383,1,14298,6.993985
46011,23.36523,62,2,4591,4,27546,14.52116
46012,19.82007,59,1,4138,1,24828,4.02771
46013,19.53598,60,0,2919,0,17514,0
46014,18.90414,61,0,4330,1,25980,3.849115
47000,,60,0,,0,0,0
47001,54.03124,60,1,2998,2,17988,11.11852
47002,33.85589,59,0,3069,0,18414,0
47003,36.29948,62,0,1416,0,8496,0
47004,56.71544,62,0,976,0,5856,0
47005,33.1461,61,0,2218,1,13308,7.514277
47006,42.03419,62,0,894,4,5364,74.57121
47007,6.683162,62,0,12815,1,76890,1.300559
47008,30.09909,64,0,3931,0,23586,0
47009,40.57999,64,1,451,5,2706,184.7746
47010,36.87615,64,0,6546,0,39276,0
47011,56.89655,61,0,560,0,3360,0
47012,34.89237,62,0,1693,0,10158,0
47013,60.24159,61,0,2216,0,13296,0
47014,59.08647,62,0,5042,0,30252,0
47015,64.33299,60,0,1196,1,7176,13.93534
47016,31.46319,61,0,3791,0,22746,0
47017,45.82255,61,0,1444,0,8664,0
47018,47.09932,64,0,2380,0,14280,0
47019,54.63282,64,0,742,0,4452,0
47020,49.81379,61,0,1480,0,8880,0
47021,12.63327,61,0,8398,3,50388,5.953798
47022,39.88524,62,0,753,0,4518,0
47023,43.87023,59,0,326,0,1956,0
47024,42.44987,63,1,1610,1,9660,10.35197
47025,63.7226,61,0,751,1,4506,22.19263
47026,55.95617,61,0,2587,0,15522,0
47027,46.68024,60,0,2010,1,12060,8.291874
47028,46.89441,59,0,735,0,4410,0
47029,6.992537,62,0,36801,4,220806,1.811545
47030,38.75288,62,0,2753,0,16518,0
47031,42.03131,60,0,960,0,5760,0
47032,51.58338,63,0,782,0,4692,0
47033,40.65594,62,0,2728,1,16368,6.109482
47034,32.69775,62,0,2399,0,14394,0
47035,38.38632,61,0,1817,0,10902,0
47036,42.31647,61,0,1209,0,7254,0
47037,49.92769,64,0,954,0,5724,0
47038,47.02851,60,0,1725,2,10350,19.32367
47039,57.66074,62,0,490,1,2940,34.01361
47040,56.42788,61,0,4180,1,25080,3.987241
47041,53.22244,63,0,3914,0,23484,0
47042,28.04757,63,0,2897,2,17382,11.50616
47043,8.038089,64,0,13140,6,78840,7.61035
47044,31.51145,63,0,4769,0,28614,0
47045,57.94304,60,0,278,0,1668,0
47046,44.78992,60,0,2068,1,12408,8.059317
47047,32.09426,60,0,1172,0,7032,0
47048,45.56483,63,0,663,1,3978,25.13826
47049,28.06872,64,0,812,0,4872,0
47050,41.2984,62,0,816,0,4896,0
47051,45.52505,64,0,993,2,5958,33.56831
47052,67.34709,62,0,2763,0,16578,0
47053,33.3401,61,0,2589,1,15534,6.437492
47054,50.45458,64,0,1418,0,8508,0
47055,49.27832,59,0,1407,1,8442,11.84553
47056,51.9589,60,0,822,0,4932,0
47057,40.55208,62,0,552,0,3312,0
47058,55.21376,61,0,3721,0,22326,0
47059,54.58148,59,0,636,0,3816,0
47060,33.08435,59,0,2949,1,17694,5.651633
47061,,,,4023,1,24138,4.142845
47062,49.04665,64,0,1342,0,8052,0
47063,43.9313,63,2,539,5,3234,154.6073
47064,25.85622,64,0,1819,2,10914,18.32509
47065,59.13069,62,0,1060,0,6360,0
47066,50.07981,62,0,1551,0,9306,0
47067,44.40244,60,0,1302,1,7812,12.80082
47068,41.08028,61,0,1575,0,9450,0
47069,40.2383,62,0,1568,0,9408,0
47070,44.28129,60,1,6828,1,40968,2.440929
47071,46.71014,63,0,642,1,3852,25.96054
47072,44.02516,60,0,1346,0,8076,0
47073,46.5012,63,0,2032,0,12192,0
47074,28.59533,64,0,18441,0,110646,0
47075,20.13302,59,1,2869,2,17214,11.61845
47076,26.41939,63,0,548,2,3288,60.82725
47077,35.76333,62,0,669,0,4014,0
47078,52.98991,62,1,12954,3,77724,3.859812
47079,46.89524,63,0,4674,1,28044,3.565825
47080,20.34223,62,0,4335,1,26010,3.844675
47081,35.91323,60,1,3020,1,18120,5.518764
47082,31.60298,60,1,2654,1,15924,6.279829
47083,50.18866,64,0,2072,3,12432,24.13127
47084,51.50638,62,0,3105,0,18630,0
47085,33.29964,63,0,3313,2,19878,10.06137
47086,36.49669,64,0,1688,0,10128,0
47087,54.50296,64,0,1901,0,11406,0
47088,33.63681,60,0,782,0,4692,0
47089,24.93645,64,0,1672,0,10032,0
47090,54.39098,61,0,5289,1,31734,3.151194
47091,63.35908,62,0,1491,0,8946,0
47092,45.83324,59,1,3971,1,23826,4.197095
47093,26.43507,60,1,1378,2,8268,24.18965
47094,43.95544,59,0,5220,0,31320,0
47095,54.16515,61,0,2451,0,14706,0
47096,49.17178,60,0,4936,1,29616,3.376553
47097,48.45693,64,0,8439,1,50634,1.974958
47098,24.51421,61,0,1623,1,9738,10.26905
47099,12.30682,60,0,635,0,3810,0
47100,33.9984,59,0,2444,0,14664,0
47101,28.88637,61,1,,1,0,0
47102,,64,0,,0,0,0
47103,27.46656,61,0,960,0,5760,0
47104,8.292171,59,0,1020,1,6120,16.33987
47105,19.17772,61,0,4626,0,27756,0
47106,28.12083,62,0,36801,0,220806,0
47107,5.341246,64,0,1135,0,6810,0
47108,24.24294,60,0,3313,0,19878,0
47109,34.79095,59,0,1059,0,6354,0
47110,17.24076,63,0,532,0,3192,0
47111,25.42261,64,0,9553,2,57318,3.489305
47112,19.76463,59,0,1038,1,6228,16.05652
47113,22.65786,63,0,1981,0,11886,0
47114,29.54217,59,0,5142,0,30852,0
47115,25.08289,62,0,2005,2,12030,16.6251
47116,31.73189,64,0,12112,0,72672,0
47117,40.51466,59,2,40227,4,241362,1.657262
47118,35.17869,59,1,534,1,3204,31.21099
47119,31.43693,63,0,3822,0,22932,0
47120,22.24682,62,1,11886,1,71316,1.40221
47121,28.89257,62,0,806,0,4836,0
47122,25.09433,62,0,18905,0,113430,0
47123,30.16451,60,1,9450,4,56700,7.054674
47124,,,,626,1,3756,26.62407
47125,26.15723,59,0,2022,0,12132,0
47126,21.37223,61,0,1131,2,6786,29.47244
47127,16.73721,59,0,684,0,4104,0
47128,22.52775,63,0,1808,0,10848,0
47129,26.05994,59,0,252,4,1512,264.5503
47130,38.38771,60,0,1344,0,8064,0
47131,,59,0,,0,0,0
47132,,61,0,,1,0,0
47138,,62,0,,0,0,0
47144,,63,0,,0,0,0
47150,,62,0,,2,0,0
47153,,63,0,,0,0,0
47156,,63,0,,0,0,0
47159,,63,0,,0,0,0
47162,,63,0,,0,0,0
47165,,63,0,,1,0,0
47168,,63,1,,1,0,0
47171,,64,0,,0,0,0
47174,,63,0,,0,0,0
47177,,64,0,,0,0,0
47180,,62,0,,0,0,0
47183,,62,0,,1,0,0
47186,,64,0,,0,0,0
47192,,62,1,440,1,2640,37.87879
47195,,64,0,,0,0,0
47201,,64,0,,1,0,0
47204,,64,0,,1,0,0
47207,,62,0,,0,0,0
47210,,62,0,,1,0,0
47213,,63,1,,2,0,0
47219,,64,0,,0,0,0
47222,,63,0,,0,0,0
47225,,64,0,,1,0,0
47228,,62,1,,1,0,0
47231,,62,1,,1,0,0
47234,,64,0,,0,0,0
47237,,62,0,,1,0,0
47240,,63,0,,1,0,0
47243,,64,0,,2,0,0
47246,,64,0,,1,0,0
47249,,64,0,,0,0,0
47252,,63,0,,0,0,0
47255,,62,0,,0,0,0
47258,,63,0,,0,0,0
47261,,63,0,,0,0,0
47264,,64,0,,0,0,0
47267,,63,1,,1,0,0
47273,,62,1,,1,0,0
47276,,62,0,,1,0,0
47279,,64,0,,0,0,0
47282,,62,1,,1,0,0
47285,,64,1,,3,0,0
47288,,62,0,,1,0,0
47291,,62,0,,1,0,0
47294,,64,0,,0,0,0
47297,,62,2,,4,0,0
47303,,62,0,,0,0,0
47306,,63,0,,0,0,0
47307,,64,0,,2,0,0
47309,,63,0,,0,0,0
47315,,64,2,,2,0,0
47318,,64,1,,1,0,0
47321,,64,0,,0,0,0
47324,,62,0,,0,0,0
47327,,64,0,,1,0,0
47330,,64,0,,0,0,0
47333,,64,0,,0,0,0
47336,,62,1,,1,0,0
